Chr	Start	End	SNP Density
chr7D	521394376	527752844	0.0
chr7D	527752844	534111312	0.0
chr7D	534111312	540469780	0.0
chr7D	540469780	546828248	0.0
chr7D	546828248	553186716	0.0
chr7D	553186716	559545184	0.0
chr7D	559545184	565903652	0.0
chr7D	565903652	572262120	0.0
chr7D	572262120	578620588	0.0
chr7D	578620588	584979056	0.0
chr7D	584979056	591337524	0.0
chr7D	591337524	597695992	0.0
chr7D	597695992	604054460	0.0
chr7D	604054460	610412928	0.0
chr7D	610412928	616771396	0.0
chr7D	616771396	623129864	7.863529391041993e-07
chr7D	623129864	629488332	0.0
chr7D	629488332	635846800	1.4154352903875588e-06
